date,Asset,Value
6/20/2019,SPCE,10.3804
6/21/2019,SPCE,10.43
6/24/2019,SPCE,10.39
6/25/2019,SPCE,10.4
6/26/2019,SPCE,10.4
6/27/2019,SPCE,10.41
6/28/2019,SPCE,10.435
7/1/2019,SPCE,10.4
7/2/2019,SPCE,10.4
7/3/2019,SPCE,10.4
7/5/2019,SPCE,10.43
7/8/2019,SPCE,10.43
7/9/2019,SPCE,10.69
7/10/2019,SPCE,10.78
7/11/2019,SPCE,10.59
7/12/2019,SPCE,10.63
7/15/2019,SPCE,10.58
7/16/2019,SPCE,10.51
7/17/2019,SPCE,10.47
7/18/2019,SPCE,10.48
7/19/2019,SPCE,10.49
7/22/2019,SPCE,10.45
7/23/2019,SPCE,10.45
7/24/2019,SPCE,10.48
7/25/2019,SPCE,10.45
7/26/2019,SPCE,10.47
7/29/2019,SPCE,10.46
7/30/2019,SPCE,10.47
7/31/2019,SPCE,10.47
8/1/2019,SPCE,10.46
8/2/2019,SPCE,10.43
8/5/2019,SPCE,10.43
8/6/2019,SPCE,10.43
8/7/2019,SPCE,10.42
8/8/2019,SPCE,10.42
8/9/2019,SPCE,10.44
8/12/2019,SPCE,10.41
8/13/2019,SPCE,10.41
8/14/2019,SPCE,10.41
8/15/2019,SPCE,10.4
8/16/2019,SPCE,10.37
8/19/2019,SPCE,10.36
8/20/2019,SPCE,10.36
8/21/2019,SPCE,10.38
8/22/2019,SPCE,10.37
8/23/2019,SPCE,10.38
8/26/2019,SPCE,10.36
8/27/2019,SPCE,10.35
8/28/2019,SPCE,10.34
8/29/2019,SPCE,10.34
8/30/2019,SPCE,10.35
9/3/2019,SPCE,10.34
9/4/2019,SPCE,10.34
9/5/2019,SPCE,10.34
9/6/2019,SPCE,10.33
9/9/2019,SPCE,10.36
9/10/2019,SPCE,10.37
9/11/2019,SPCE,10.38
9/12/2019,SPCE,10.37
9/13/2019,SPCE,10.42
9/16/2019,SPCE,10.45
9/17/2019,SPCE,10.42
9/18/2019,SPCE,10.6
9/19/2019,SPCE,10.58
9/20/2019,SPCE,10.6
9/23/2019,SPCE,10.59
9/24/2019,SPCE,10.57
9/25/2019,SPCE,10.54
9/26/2019,SPCE,10.63
9/27/2019,SPCE,10.7
9/30/2019,SPCE,10.7
10/1/2019,SPCE,10.69
10/2/2019,SPCE,10.7
10/3/2019,SPCE,10.86
10/4/2019,SPCE,10.99
10/7/2019,SPCE,10.94
10/8/2019,SPCE,10.92
10/9/2019,SPCE,10.81
10/10/2019,SPCE,10.53
10/11/2019,SPCE,10.45
10/14/2019,SPCE,10.38
10/15/2019,SPCE,10.39
10/16/2019,SPCE,10.36
10/17/2019,SPCE,10.35
10/18/2019,SPCE,10.38
10/21/2019,SPCE,10.38
10/22/2019,SPCE,10.52
10/23/2019,SPCE,10.5
10/24/2019,SPCE,10.6
10/25/2019,SPCE,11.79
10/28/2019,SPCE,11.79
10/29/2019,SPCE,10.99
10/30/2019,SPCE,10.61
10/31/2019,SPCE,9.41
11/1/2019,SPCE,9.64
11/4/2019,SPCE,9.35
11/5/2019,SPCE,9.68
11/6/2019,SPCE,9.65
11/7/2019,SPCE,9.8
11/8/2019,SPCE,9.99
11/11/2019,SPCE,10.2
11/12/2019,SPCE,10.1
11/13/2019,SPCE,9.72
11/14/2019,SPCE,9.66
11/15/2019,SPCE,9.68
11/18/2019,SPCE,9.53
11/19/2019,SPCE,9.39
11/20/2019,SPCE,9.1
11/21/2019,SPCE,8.43
11/22/2019,SPCE,7.6
11/25/2019,SPCE,7.22
11/26/2019,SPCE,7.26
11/27/2019,SPCE,7.32
11/29/2019,SPCE,7.25
12/2/2019,SPCE,7.44
12/3/2019,SPCE,7.46
12/4/2019,SPCE,7.22
12/5/2019,SPCE,7.22
12/6/2019,SPCE,7.26
12/9/2019,SPCE,8.42
12/10/2019,SPCE,8.97
12/11/2019,SPCE,9.34
12/12/2019,SPCE,9.17
12/13/2019,SPCE,9.03
12/16/2019,SPCE,9.29
12/17/2019,SPCE,9.34
12/18/2019,SPCE,9.56
12/19/2019,SPCE,10.37
12/20/2019,SPCE,10.77
12/23/2019,SPCE,10.95
12/24/2019,SPCE,11.41
12/26/2019,SPCE,10.9
12/27/2019,SPCE,11.56
12/30/2019,SPCE,11.49
12/31/2019,SPCE,11.55
1/2/2020,SPCE,11.79
1/3/2020,SPCE,11.81
1/6/2020,SPCE,11.38
1/7/2020,SPCE,11.36
1/8/2020,SPCE,11.42
1/9/2020,SPCE,12.04
1/10/2020,SPCE,12.83
1/13/2020,SPCE,13.7
1/14/2020,SPCE,13.97
1/15/2020,SPCE,14.84
1/16/2020,SPCE,14.94
1/17/2020,SPCE,15.64
1/21/2020,SPCE,17.3
1/22/2020,SPCE,19.72
1/23/2020,SPCE,19.12
1/24/2020,SPCE,17.21
1/27/2020,SPCE,17.44
1/28/2020,SPCE,17.97
1/29/2020,SPCE,17.58
1/30/2020,SPCE,17.1
1/31/2020,SPCE,17.15
2/3/2020,SPCE,18.61
2/4/2020,SPCE,19.69
2/5/2020,SPCE,18.69
2/6/2020,SPCE,18.52
2/7/2020,SPCE,18.93
2/10/2020,SPCE,20.55
2/11/2020,SPCE,21.94
2/12/2020,SPCE,23.08
2/13/2020,SPCE,23.66
2/14/2020,SPCE,28.68
2/18/2020,SPCE,30.3
2/19/2020,SPCE,37.35
2/20/2020,SPCE,37.26
2/21/2020,SPCE,33.87
2/24/2020,SPCE,34.29
2/25/2020,SPCE,34.04
2/26/2020,SPCE,28.75
2/27/2020,SPCE,21.97
2/28/2020,SPCE,24.6
3/2/2020,SPCE,25.98
3/3/2020,SPCE,24.71
3/4/2020,SPCE,23.76
3/5/2020,SPCE,24.09
3/6/2020,SPCE,21.67
3/9/2020,SPCE,19.44
3/10/2020,SPCE,18.44
3/11/2020,SPCE,16.41
3/12/2020,SPCE,13.81
3/13/2020,SPCE,14.69
3/16/2020,SPCE,11.91
3/17/2020,SPCE,12.66
3/18/2020,SPCE,10.56
3/19/2020,SPCE,10.49
3/20/2020,SPCE,11.23
3/23/2020,SPCE,12.97
3/24/2020,SPCE,16.32
3/25/2020,SPCE,16
3/26/2020,SPCE,17.06
3/27/2020,SPCE,15.38
3/30/2020,SPCE,14.76
3/31/2020,SPCE,14.78
4/1/2020,SPCE,13.3
4/2/2020,SPCE,12.96
4/3/2020,SPCE,12.19
4/6/2020,SPCE,14.3
4/7/2020,SPCE,14.07
4/8/2020,SPCE,15.36
4/9/2020,SPCE,15.27
4/13/2020,SPCE,15.46
4/14/2020,SPCE,19.03
4/15/2020,SPCE,19.98
4/16/2020,SPCE,18.3
4/17/2020,SPCE,18.9
4/20/2020,SPCE,19
4/21/2020,SPCE,16.87
4/22/2020,SPCE,17.27
4/23/2020,SPCE,16.66
4/24/2020,SPCE,17.02
4/27/2020,SPCE,17.89
4/28/2020,SPCE,17.56
4/29/2020,SPCE,18.23
4/30/2020,SPCE,17.62
5/1/2020,SPCE,17.92
5/4/2020,SPCE,16.68
5/5/2020,SPCE,16.62
5/6/2020,SPCE,18.5
5/7/2020,SPCE,19.84
5/8/2020,SPCE,20.18
5/11/2020,SPCE,19.4
5/12/2020,SPCE,17.6
5/13/2020,SPCE,16.54
5/14/2020,SPCE,15.88
5/15/2020,SPCE,15.62
5/18/2020,SPCE,16
5/19/2020,SPCE,15.87
5/20/2020,SPCE,14.86
5/21/2020,SPCE,14.71
5/22/2020,SPCE,15.74
5/26/2020,SPCE,16.33
5/27/2020,SPCE,17.52
5/28/2020,SPCE,16.47
5/29/2020,SPCE,17.04
6/1/2020,SPCE,17.52
6/2/2020,SPCE,15.82
6/3/2020,SPCE,16.39
6/4/2020,SPCE,15.86
6/5/2020,SPCE,15.77
6/8/2020,SPCE,17.29
6/9/2020,SPCE,16.64
6/10/2020,SPCE,16.16
6/11/2020,SPCE,14.46
6/12/2020,SPCE,14.99
6/15/2020,SPCE,15.32
6/16/2020,SPCE,15.35
6/17/2020,SPCE,14.98
6/18/2020,SPCE,15.2
6/19/2020,SPCE,15
6/22/2020,SPCE,17.39
6/23/2020,SPCE,16.45
6/24/2020,SPCE,15.5
6/25/2020,SPCE,15.25
6/26/2020,SPCE,15.55
6/29/2020,SPCE,15.42
6/30/2020,SPCE,16.34
7/1/2020,SPCE,16.7
7/2/2020,SPCE,16.25
7/6/2020,SPCE,16.95
7/7/2020,SPCE,16.55
7/8/2020,SPCE,16.79
7/9/2020,SPCE,19.46
7/10/2020,SPCE,19.25
7/13/2020,SPCE,18.1
7/14/2020,SPCE,18.43
7/15/2020,SPCE,18.55
7/16/2020,SPCE,21.07
7/17/2020,SPCE,24.05
7/20/2020,SPCE,22.98
7/21/2020,SPCE,24.93
7/22/2020,SPCE,25.54
7/23/2020,SPCE,25.15
7/24/2020,SPCE,24.31
7/27/2020,SPCE,24.92
7/28/2020,SPCE,23.86
7/29/2020,SPCE,22.97
7/30/2020,SPCE,22.88
7/31/2020,SPCE,22.45
8/3/2020,SPCE,24.02
8/4/2020,SPCE,20.72
8/5/2020,SPCE,20.15
8/6/2020,SPCE,19.34
8/7/2020,SPCE,18.25
8/10/2020,SPCE,19.23
8/11/2020,SPCE,18.28
8/12/2020,SPCE,18.16
8/13/2020,SPCE,18.77
8/14/2020,SPCE,18.55
8/17/2020,SPCE,18.17
8/18/2020,SPCE,17.73
8/19/2020,SPCE,17.53
8/20/2020,SPCE,17.31
8/21/2020,SPCE,16.87
8/24/2020,SPCE,17.63
8/25/2020,SPCE,17.49
8/26/2020,SPCE,17.34
8/27/2020,SPCE,17.28
8/28/2020,SPCE,17.46
8/31/2020,SPCE,17.9
9/1/2020,SPCE,17.41
9/2/2020,SPCE,17.1
9/3/2020,SPCE,16.53
9/4/2020,SPCE,15.92
9/8/2020,SPCE,17.4
9/9/2020,SPCE,17.71
9/10/2020,SPCE,17.45
9/11/2020,SPCE,16.56
9/14/2020,SPCE,17.39
9/15/2020,SPCE,17.7
9/16/2020,SPCE,17.41
9/17/2020,SPCE,17.18
9/18/2020,SPCE,17.21
9/21/2020,SPCE,16.48
9/22/2020,SPCE,16.47
9/23/2020,SPCE,15.73
9/24/2020,SPCE,15.92
9/25/2020,SPCE,16.43
9/28/2020,SPCE,20.51
9/29/2020,SPCE,20.44
9/30/2020,SPCE,19.23
10/1/2020,SPCE,20.17
10/2/2020,SPCE,20.77
10/5/2020,SPCE,21.01
10/6/2020,SPCE,21.03
10/7/2020,SPCE,21.82
10/8/2020,SPCE,22.09
10/9/2020,SPCE,21.4
10/12/2020,SPCE,20.57
10/13/2020,SPCE,21.81
10/14/2020,SPCE,21.33
10/15/2020,SPCE,21.64
10/16/2020,SPCE,22.44
10/19/2020,SPCE,22.82
10/20/2020,SPCE,23.03
10/21/2020,SPCE,20.44
10/22/2020,SPCE,20.73
10/23/2020,SPCE,19.14
10/26/2020,SPCE,18.32
10/27/2020,SPCE,18.29
10/28/2020,SPCE,17.48
10/29/2020,SPCE,18.18
10/30/2020,SPCE,17.42
11/2/2020,SPCE,17.66
11/3/2020,SPCE,18.45
11/4/2020,SPCE,18.03
11/5/2020,SPCE,19.17
11/6/2020,SPCE,19.03
11/9/2020,SPCE,20.45
11/10/2020,SPCE,20.47
11/11/2020,SPCE,21.94
11/12/2020,SPCE,21.62
11/13/2020,SPCE,22.27
11/16/2020,SPCE,20.89
11/17/2020,SPCE,21.35
11/18/2020,SPCE,22.59
11/19/2020,SPCE,24.05
11/20/2020,SPCE,23.31
11/23/2020,SPCE,24.91
11/24/2020,SPCE,24.96
11/25/2020,SPCE,27.1
11/27/2020,SPCE,27.17
11/30/2020,SPCE,26.61
12/1/2020,SPCE,28.35
12/2/2020,SPCE,27.53
12/3/2020,SPCE,28.08
12/4/2020,SPCE,28.74
12/7/2020,SPCE,33.8
12/8/2020,SPCE,33.39
12/9/2020,SPCE,32.13
12/10/2020,SPCE,32.18
12/11/2020,SPCE,32.04
12/14/2020,SPCE,26.47
12/15/2020,SPCE,24.51
12/16/2020,SPCE,25.86
12/17/2020,SPCE,25.5
12/18/2020,SPCE,23.84
12/21/2020,SPCE,24.8
12/22/2020,SPCE,25.47
12/23/2020,SPCE,26.82
12/24/2020,SPCE,25.85
12/28/2020,SPCE,23.94
12/29/2020,SPCE,23.75
12/30/2020,SPCE,24.01
12/31/2020,SPCE,23.73
1/4/2021,SPCE,23.21
1/5/2021,SPCE,24.12
1/6/2021,SPCE,24.17
1/7/2021,SPCE,25.13
1/8/2021,SPCE,25.22
1/11/2021,SPCE,24.92
1/12/2021,SPCE,26.66
1/13/2021,SPCE,27.56
1/14/2021,SPCE,33.03
1/15/2021,SPCE,30.43
1/19/2021,SPCE,31.65
1/20/2021,SPCE,32.03
1/21/2021,SPCE,33.27
1/22/2021,SPCE,34.28
1/25/2021,SPCE,36
1/26/2021,SPCE,42.05
1/27/2021,SPCE,46.35
1/28/2021,SPCE,43.11
1/29/2021,SPCE,44.29
2/1/2021,SPCE,53.79
2/2/2021,SPCE,48.58
2/3/2021,SPCE,57.12
2/4/2021,SPCE,54.72
2/5/2021,SPCE,54.34
2/8/2021,SPCE,56.25
2/9/2021,SPCE,56.72
2/10/2021,SPCE,52.39
2/11/2021,SPCE,59.41
2/12/2021,SPCE,54.53
2/16/2021,SPCE,50.36
2/17/2021,SPCE,49.59
2/18/2021,SPCE,48.79
2/19/2021,SPCE,51.19
2/22/2021,SPCE,47.13
2/23/2021,SPCE,44.16
2/24/2021,SPCE,46.12
2/25/2021,SPCE,42.24
2/26/2021,SPCE,37.23
3/1/2021,SPCE,38.14
3/2/2021,SPCE,33.77
3/3/2021,SPCE,32.03
3/4/2021,SPCE,30.3
3/5/2021,SPCE,27.29
3/8/2021,SPCE,26.53
3/9/2021,SPCE,30.2
3/10/2021,SPCE,30.59
3/11/2021,SPCE,33.58
3/12/2021,SPCE,34.55
3/15/2021,SPCE,34.8
3/16/2021,SPCE,32.51
3/17/2021,SPCE,33.74
3/18/2021,SPCE,31.96
3/19/2021,SPCE,33.14
3/22/2021,SPCE,32.24
3/23/2021,SPCE,30.93
3/24/2021,SPCE,28.8
3/25/2021,SPCE,29.58
3/26/2021,SPCE,29.59
3/29/2021,SPCE,29.21
3/30/2021,SPCE,30.14
3/31/2021,SPCE,30.63
4/1/2021,SPCE,30.75
4/5/2021,SPCE,29.6
4/6/2021,SPCE,30.71
4/7/2021,SPCE,29.24
4/8/2021,SPCE,29.2
4/9/2021,SPCE,29.28
4/12/2021,SPCE,26.77
4/13/2021,SPCE,26.88
4/14/2021,SPCE,26.68
4/15/2021,SPCE,23.06
4/16/2021,SPCE,23.36
4/19/2021,SPCE,22.46
4/20/2021,SPCE,20.98
4/21/2021,SPCE,22.26
4/22/2021,SPCE,21.72
4/23/2021,SPCE,22.16
4/26/2021,SPCE,23.18
4/27/2021,SPCE,23.51
4/28/2021,SPCE,23.48
4/29/2021,SPCE,22.54
4/30/2021,SPCE,22.15
